"datasetName","decimalLongitude","decimalLatitude","basisOfRecord","scientificName"
"obis",128.5,-12.5,"MachineObservation","Natator depressus"
"obis",130.415,-12.5367,"HumanObservation","Natator depressus"
"obis",130.86167,-12.37167,"HumanObservation","Natator depressus"
"obis",143.01781,-11.1652,"HumanObservation","Natator depressus"
"obis",143.7725,-14.2275,"HumanObservation","Natator depressus"
"obis",143.7683,-9.5883,"HumanObservation","Natator depressus"
"obis",149.317,-21.3295,"HumanObservation","Natator depressus"
"obis",151.3867,-23.8767,"HumanObservation","Natator depressus"
"obis",150.1451,-21.9809,"HumanObservation","Natator depressus"
"obis",136.38533,-13.28356,"HumanObservation","Natator depressus"
"obis",136.94667,-13.63333,"HumanObservation","Natator depressus"
"obis",130.3717,-11.175,"HumanObservation","Natator depressus"
"obis",148.8143,-20.4742,"HumanObservation","Natator depressus"
"obis",142.4367,-10.4617,"HumanObservation","Natator depressus"
"obis",149.5557,-22.154,"HumanObservation","Natator depressus"
"obis",143.4178,-12.6781,"HumanObservation","Natator depressus"
"obis",149.1861,-21.0399,"HumanObservation","Natator depressus"
"obis",119.5,-18.5,"MachineObservation","Natator depressus"
"obis",131.795,-11.26667,"HumanObservation","Natator depressus"
"obis",149.6523,-21.9594,"HumanObservation","Natator depressus"
"obis",142.3483,-10.8387,"HumanObservation","Natator depressus"
"obis",135.97967,-13.90733,"HumanObservation","Natator depressus"
"obis",134.98528,-12.03598,"HumanObservation","Natator depressus"
"obis",136.11583,-13.36267,"HumanObservation","Natator depressus"
"obis",152.46935,-24.84671,"HumanObservation","Natator depressus"
"obis",143.3937,-12.7434,"HumanObservation","Natator depressus"
"obis",130.06817,-11.69133,"HumanObservation","Natator depressus"
"obis",149.1921,-21.186,"HumanObservation","Natator depressus"
"obis",122.5,-15.5,"MachineObservation","Natator depressus"
"obis",129.36,-14.405,"HumanObservation","Natator depressus"
"obis",137.10833,-15.95,"HumanObservation","Natator depressus"
"obis",149.4554,-21.7324,"HumanObservation","Natator depressus"
"obis",130.356,-12.70375,"HumanObservation","Natator depressus"
"obis",123.5,-14.5,"MachineObservation","Natator depressus"
"obis",130.44,-11.81,"HumanObservation","Natator depressus"
"obis",136.79083,-14.27333,"HumanObservation","Natator depressus"
"obis",132.01,-11.13667,"HumanObservation","Natator depressus"
"obis",143.32,-10.1083,"HumanObservation","Natator depressus"
"obis",150.9357,-23.3442,"HumanObservation","Natator depressus"
"obis",136.49191,-13.16389,"HumanObservation","Natator depressus"
"obis",151.2717,-23.665,"HumanObservation","Natator depressus"
"obis",149.165,-20.6692,"HumanObservation","Natator depressus"
"obis",136.8083,-14.2883,"HumanObservation","Natator depressus"
"obis",135.52,-14.61,"HumanObservation","Natator depressus"
"obis",136.07633,-11.6075,"HumanObservation","Natator depressus"
"obis",143.4,-9.95,"HumanObservation","Natator depressus"
"obis",143.3497,-12.8921,"HumanObservation","Natator depressus"
"obis",142.1633,-10.215,"HumanObservation","Natator depressus"
"obis",117,-20.5,"HumanObservation","Natator depressus"
"obis",149.48,-21.5725,"HumanObservation","Natator depressus"
"obis",114.5,-20.5,"MachineObservation","Natator depressus"
"obis",152.4624,-24.8154,"HumanObservation","Natator depressus"
"obis",151.9,-23.1833,"HumanObservation","Natator depressus"
"obis",149.0595,-20.9248,"HumanObservation","Natator depressus"
"obis",132.01487,-11.58859,"HumanObservation","Natator depressus"
"obis",149.0965,-20.683,"HumanObservation","Natator depressus"
"obis",136.14183,-13.38917,"HumanObservation","Natator depressus"
"obis",142.6067,-10.6133,"HumanObservation","Natator depressus"
"obis",150.1672,-21.9966,"HumanObservation","Natator depressus"
"obis",150.1822,-21.9769,"HumanObservation","Natator depressus"
"obis",130.975,-11.34,"HumanObservation","Natator depressus"
"obis",130.43633,-12.5125,"HumanObservation","Natator depressus"
"obis",133.90333,-11.75167,"HumanObservation","Natator depressus"
"obis",141.3167,-12.9167,"PreservedSpecimen","Natator depressus"
"obis",130.35983,-11.78567,"HumanObservation","Natator depressus"
"obis",149.2925,-21.3219,"HumanObservation","Natator depressus"
"obis",149.49,-21.8333,"HumanObservation","Natator depressus"
"obis",136.47283,-14.21687,"HumanObservation","Natator depressus"
"obis",123.5,-16.5,"MachineObservation","Natator depressus"
"obis",142.5004,-10.7143,"HumanObservation","Natator depressus"
"obis",150.294,-21.67,"HumanObservation","Natator depressus"
"obis",142.0697,-10.2421,"HumanObservation","Natator depressus"
"obis",150.8883,-23.2817,"HumanObservation","Natator depressus"
"obis",136.3845,-14.22271,"HumanObservation","Natator depressus"
"obis",131.2431,-11.22193,"HumanObservation","Natator depressus"
"obis",130.42283,-11.1845,"HumanObservation","Natator depressus"
"obis",135.08,-11.92,"HumanObservation","Natator depressus"
"obis",149.5981,-22.1475,"HumanObservation","Natator depressus"
"obis",149.4098,-20.9203,"HumanObservation","Natator depressus"
"obis",136.5,-10.5,"MachineObservation","Natator depressus"
"obis",136.87783,-14.17936,"HumanObservation","Natator depressus"
"obis",136.5683,-12.0883,"HumanObservation","Natator depressus"
"obis",136.71349,-12.59989,"HumanObservation","Natator depressus"
"obis",150.8183,-23.2233,"HumanObservation","Natator depressus"
"obis",130.32667,-11.13333,"HumanObservation","Natator depressus"
"obis",130.43333,-11.82833,"HumanObservation","Natator depressus"
"obis",150.3424,-21.6767,"HumanObservation","Natator depressus"
"obis",149.8805,-21.9956,"HumanObservation","Natator depressus"
"obis",149.4747,-20.9314,"HumanObservation","Natator depressus"
"obis",130.33183,-11.11767,"HumanObservation","Natator depressus"
"obis",149.3207,-21.3256,"HumanObservation","Natator depressus"
"obis",142.1426,-10.1878,"HumanObservation","Natator depressus"
"obis",149.2232,-21.1109,"HumanObservation","Natator depressus"
"obis",139.4362,-16.6981,"HumanObservation","Natator depressus"
"obis",132.86167,-11.05833,"HumanObservation","Natator depressus"
"obis",131.22667,-11.22333,"HumanObservation","Natator depressus"
"obis",150.7933,-23.1583,"HumanObservation","Natator depressus"
"obis",132.7197,-11.29524,"HumanObservation","Natator depressus"
"obis",150.9117,-23.0817,"HumanObservation","Natator depressus"
"obis",150.9433,-23.3633,"HumanObservation","Natator depressus"
"obis",130.01787,-13.15,"HumanObservation","Natator depressus"
"obis",149.7159,-21.4546,"HumanObservation","Natator depressus"
"obis",152.4667,-21.9833,"HumanObservation","Natator depressus"
"obis",150,-16.95,"HumanObservation","Natator depressus"
"obis",149.4513,-21.674,"HumanObservation","Natator depressus"
"obis",146.5,-19.5,"MachineObservation","Natator depressus"
"obis",139.15,-17.1482,"HumanObservation","Natator depressus"
"obis",142.6117,-10.74,"HumanObservation","Natator depressus"
"obis",132.71969,-11.29526,"HumanObservation","Natator depressus"
"obis",151.6533,-23.9833,"HumanObservation","Natator depressus"
"obis",150.7917,-23.325,"HumanObservation","Natator depressus"
"obis",143.0914,-12.1852,"HumanObservation","Natator depressus"
"obis",150.0667,-20.95,"HumanObservation","Natator depressus"
"obis",149.2628,-21.2728,"HumanObservation","Natator depressus"
"obis",148.9601,-20.867,"HumanObservation","Natator depressus"
"obis",149.3867,-20.7798,"HumanObservation","Natator depressus"
"obis",142.1702,-10.9246,"HumanObservation","Natator depressus"
"obis",148.5,-20.5,"MachineObservation","Natator depressus"
"obis",136.92167,-13.66,"HumanObservation","Natator depressus"
"obis",130.875,-12.36667,"HumanObservation","Natator depressus"
"obis",129.48667,-14.06167,"HumanObservation","Natator depressus"
"obis",142.1398,-10.1878,"HumanObservation","Natator depressus"
"obis",149.878,-21.9927,"HumanObservation","Natator depressus"
"obis",132.66,-11.19,"HumanObservation","Natator depressus"
"obis",142.3983,-10.7267,"HumanObservation","Natator depressus"
"obis",149.1648,-21.0029,"HumanObservation","Natator depressus"
"obis",149.3445,-21.4824,"HumanObservation","Natator depressus"
"obis",148.61778,-20.015,"HumanObservation","Natator depressus"
"obis",149.809,-21.6303,"HumanObservation","Natator depressus"
"obis",117,-20.5,"PreservedSpecimen","Natator depressus"
"obis",132.93167,-11.3,"HumanObservation","Natator depressus"
"obis",136.82317,-11.664,"HumanObservation","Natator depressus"
"obis",148.3667,-19.7333,"HumanObservation","Natator depressus"
"obis",130.33367,-11.11667,"HumanObservation","Natator depressus"
"obis",117.5,-20.5,"MachineObservation","Natator depressus"
"obis",133.41667,-11.51667,"HumanObservation","Natator depressus"
"obis",142.3001,-10.9068,"HumanObservation","Natator depressus"
"obis",152.4632,-24.8133,"HumanObservation","Natator depressus"
"obis",150.8767,-23.04,"HumanObservation","Natator depressus"
"obis",124.5,-14.5,"MachineObservation","Natator depressus"
"obis",152.42,-21.8,"HumanObservation","Natator depressus"
"obis",140.215,-17.7083,"HumanObservation","Natator depressus"
"obis",152.4928,-24.9204,"HumanObservation","Natator depressus"
"obis",148.8781,-20.5997,"HumanObservation","Natator depressus"
"obis",151.16667,-23.63333,"PreservedSpecimen","Natator depressus"
"obis",142.8467,-10.0367,"HumanObservation","Natator depressus"
"obis",149.1118,-20.5847,"HumanObservation","Natator depressus"
"obis",144.1167,-9.3667,"HumanObservation","Natator depressus"
"obis",149.072,-20.6268,"HumanObservation","Natator depressus"
"obis",150.9762,-23.4915,"HumanObservation","Natator depressus"
"obis",136.08833,-11.7525,"HumanObservation","Natator depressus"
"obis",149.4354,-20.767,"HumanObservation","Natator depressus"
"obis",152.46667,-24.88333,"PreservedSpecimen","Natator depressus"
"obis",150.8,-23.3333,"HumanObservation","Natator depressus"
"obis",151.6233,-23.975,"HumanObservation","Natator depressus"
"obis",140.5949,-17.5981,"HumanObservation","Natator depressus"
"obis",133.3,-11.7,"HumanObservation","Natator depressus"
"obis",152.1081,-24.5855,"HumanObservation","Natator depressus"
"obis",139.4723,-16.6268,"HumanObservation","Natator depressus"
"obis",132.85167,-11.05833,"HumanObservation","Natator depressus"
"obis",143.2439,-11.9744,"HumanObservation","Natator depressus"
"obis",142.1543,-10.5657,"HumanObservation","Natator depressus"
"obis",126.5,-11.5,"MachineObservation","Natator depressus"
"obis",148.9141,-20.8545,"HumanObservation","Natator depressus"
"obis",150.067,-22.146,"HumanObservation","Natator depressus"
"obis",130.02533,-11.7895,"HumanObservation","Natator depressus"
"obis",148.9323,-20.8501,"HumanObservation","Natator depressus"
"obis",143.532,-12.871,"HumanObservation","Natator depressus"
"obis",137.05,-15.93333,"HumanObservation","Natator depressus"
"obis",137.22,-16,"HumanObservation","Natator depressus"
"obis",142.4595,-10.7196,"HumanObservation","Natator depressus"
"obis",136.9183,-14.14,"HumanObservation","Natator depressus"
"obis",139.0417,-16.9133,"HumanObservation","Natator depressus"
"obis",149.2962,-21.4291,"HumanObservation","Natator depressus"
"obis",150,-22,"PreservedSpecimen","Natator depressus"
"obis",136.48167,-11.89017,"HumanObservation","Natator depressus"
"obis",136.84333,-12.45167,"HumanObservation","Natator depressus"
"obis",152.0067,-24.4383,"HumanObservation","Natator depressus"
"obis",149.2964,-21.2751,"HumanObservation","Natator depressus"
"obis",149.4842,-21.5987,"HumanObservation","Natator depressus"
"obis",130.28667,-11.78,"HumanObservation","Natator depressus"
"obis",136.23333,-13.43333,"HumanObservation","Natator depressus"
"obis",130.02,-13.15833,"HumanObservation","Natator depressus"
"obis",139.6874,-16.5369,"HumanObservation","Natator depressus"
"obis",151.7667,-23.5,"HumanObservation","Natator depressus"
"obis",150.0585,-22.1328,"HumanObservation","Natator depressus"
"obis",150.97,-23.215,"HumanObservation","Natator depressus"
"obis",150.0937,-22.1877,"HumanObservation","Natator depressus"
"obis",141.5,-10.5,"MachineObservation","Natator depressus"
"obis",142.1166,-10.1975,"HumanObservation","Natator depressus"
"obis",149.8185,-21.3711,"HumanObservation","Natator depressus"
"obis",135.95232,-11.68073,"HumanObservation","Natator depressus"
"obis",149.0911,-20.6754,"HumanObservation","Natator depressus"
"obis",123.5,-15.5,"MachineObservation","Natator depressus"
"obis",129.88333,-13.45667,"HumanObservation","Natator depressus"
"obis",149.1482,-20.6846,"HumanObservation","Natator depressus"
"obis",149.4662,-20.7288,"HumanObservation","Natator depressus"
"obis",136.75,-13.3,"PreservedSpecimen","Natator depressus"
"obis",135.95117,-11.68217,"HumanObservation","Natator depressus"
"obis",150.1148,-21.9325,"HumanObservation","Natator depressus"
"obis",149.8512,-22.0045,"HumanObservation","Natator depressus"
"obis",136.79,-14.09667,"HumanObservation","Natator depressus"
"obis",126.5,-13.5,"MachineObservation","Natator depressus"
"obis",143.08,-11.7683,"HumanObservation","Natator depressus"
"obis",147.5969,-19.65,"HumanObservation","Natator depressus"
"obis",149.331,-21.4165,"HumanObservation","Natator depressus"
"obis",150.8483,-23.3183,"HumanObservation","Natator depressus"
"obis",151.7733,-23.98,"HumanObservation","Natator depressus"
"obis",153.39273,-27.6234,"HumanObservation","Natator depressus"
"obis",136.8,-12.6833,"PreservedSpecimen","Natator depressus"
"obis",148.7771,-20.7337,"HumanObservation","Natator depressus"
"obis",139.0365,-16.9303,"HumanObservation","Natator depressus"
"obis",136.96,-15.5,"HumanObservation","Natator depressus"
"obis",142.1172,-10.2445,"HumanObservation","Natator depressus"
"obis",135.444,-14.93033,"HumanObservation","Natator depressus"
"obis",136.895,-13.66833,"HumanObservation","Natator depressus"
"obis",151.7667,-24.0317,"HumanObservation","Natator depressus"
"obis",149.4725,-20.7451,"HumanObservation","Natator depressus"
"obis",135.54833,-15.01833,"HumanObservation","Natator depressus"
"obis",142.595,-10.7067,"HumanObservation","Natator depressus"
"obis",142.3711,-10.7634,"HumanObservation","Natator depressus"
"obis",139.85,-16.6833,"HumanObservation","Natator depressus"
"obis",130.24167,-11.375,"HumanObservation","Natator depressus"
"obis",130.39067,-11.16783,"HumanObservation","Natator depressus"
"obis",130.843,-11.85,"HumanObservation","Natator depressus"
"obis",122.5,-18.5,"MachineObservation","Natator depressus"
"obis",139.3489,-16.6913,"HumanObservation","Natator depressus"
"obis",140.8235,-17.4609,"HumanObservation","Natator depressus"
"obis",150.1257,-21.9513,"HumanObservation","Natator depressus"
"obis",152.0833,-23.5167,"HumanObservation","Natator depressus"
"obis",150.2546,-21.5225,"HumanObservation","Natator depressus"
"obis",136.77,-14.25833,"HumanObservation","Natator depressus"
"obis",149.0771,-20.5548,"HumanObservation","Natator depressus"
"obis",149.4643,-21.5479,"HumanObservation","Natator depressus"
"obis",149.2913,-21.4435,"HumanObservation","Natator depressus"
"obis",149.1752,-21.0345,"HumanObservation","Natator depressus"
"obis",136.325,-13.3,"HumanObservation","Natator depressus"
"obis",149.622,-20.7624,"HumanObservation","Natator depressus"
"obis",131.76667,-11.3,"PreservedSpecimen","Natator depressus"
"obis",132.355,-11.14833,"HumanObservation","Natator depressus"
"obis",143.265,-12.3961,"HumanObservation","Natator depressus"
"obis",127.5,-12.5,"MachineObservation","Natator depressus"
"obis",136.77,-13.97,"HumanObservation","Natator depressus"
"obis",149.4673,-21.5408,"HumanObservation","Natator depressus"
"obis",149.1832,-20.684,"HumanObservation","Natator depressus"
"obis",136.895,-14.31,"HumanObservation","Natator depressus"
"obis",136.83917,-13.90333,"HumanObservation","Natator depressus"
"obis",135.56667,-12.01667,"HumanObservation","Natator depressus"
"obis",152.4167,-21.7167,"HumanObservation","Natator depressus"
"obis",142.6167,-10.6,"HumanObservation","Natator depressus"
"obis",139.01778,-16.19833,"HumanObservation","Natator depressus"
"obis",151.34558,-33.54749,"HumanObservation","Natator depressus"
"obis",136.50167,-14.23333,"HumanObservation","Natator depressus"
